#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 01:48:52.684
#Sample rate: 373134Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 220 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 75 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 136.8137 Hz
#Period: 7.309209531 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#
Time (s),Channel 1 (V),Channel 2 (V)
0.009407693333333333,0.9724456175589143,0.1853648854019894
0.009410373333333335,0.9721072768386648,0.1840197876600776
0.009413053333333334,0.9704155732374168,0.1836835132245997
0.009415733333333334,0.9700772325171672,0.1826746899181658
0.009418413333333334,0.9704155732374168,0.181329592176254
0.009421093333333333,0.9697388917969175,0.1820021410472099
0.009423773333333333,0.9697388917969175,0.1806570433052981
0.009426453333333334,0.96770884747542,0.1799844944343422
0.009429133333333334,0.96770884747542,0.1793119455633863
0.009431813333333334,0.9673705067551703,0.1793119455633863
0.009434493333333334,0.9666938253146712,0.1772942989505186
0.009437173333333333,0.9650021217134231,0.1766217500795627
0.009439853333333333,0.9653404624336728,0.1769580245150406
0.009442533333333334,0.9656788031539223,0.1759492012086068
0.009445213333333334,0.9636487588324247,0.1749403779021729
0.009447893333333334,0.9633104181121751,0.174267829031217
0.009450573333333333,0.9633104181121751,0.1739315545957391
0.009453253333333333,0.9622953959514263,0.1729227312893052
0.009455933333333335,0.9619570552311767,0.1722501824183493
0.009458613333333334,0.9622953959514263,0.1719139079828714
0.009461293333333334,0.9595886701894295,0.1702325358054816
0.009463973333333334,0.9602653516299287,0.1698962613700037
0.009466653333333333,0.9589119887489302,0.1695599869345257
