#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B2F9A0
#Date Time: 2024-09-04 00:36:07.235
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 450 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 220 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 kHz
#Period: 10 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

#
Time (s),Channel 1 (V),Channel 2 (V)
-3.027e-05,-0.330166155402058,-0.3166928467665925
-3.026e-05,-0.3166325265920737,-0.3123212791053791
-3.025e-05,-0.3014071941808416,-0.306268339266776
-3.024e-05,-0.2929486761746015,-0.2998791249926949
-3.023e-05,-0.2804300695253663,-0.2948350084605256
-3.022e-05,-0.2652047371141341,-0.2877732453154886
-3.021e-05,-0.2540394933458973,-0.2800389332994957
-3.02e-05,-0.2418592274169115,-0.2766761889447162
-3.019e-05,-0.2279872578866778,-0.2689418769287233
-3.018e-05,-0.2131002661956952,-0.2635614859610761
-3.017e-05,-0.2036267260287063,-0.2571722716869951
-3.016e-05,-0.1884013936174742,-0.2521281551548258
-3.015e-05,-0.1762211276884885,-0.2464114897517006
-3.014e-05,-0.164717543200002,-0.2376683544292738
-3.013e-05,-0.151860595830517,-0.2332967867680605
-3.012e-05,-0.141710374223029,-0.229261493542325
-3.011e-05,-0.1278384046927952,-0.2211909070908542
-3.01e-05,-0.1159964794840591,-0.215810516123207
-3.009e-05,-0.104154554275323,-0.2107663995910377
-3.008e-05,-0.09062092546533887,-0.2040409108814787
-3.007e-05,-0.07776397809585395,-0.1969791477364417
-3.006e-05,-0.06558371216686823,-0.1899173845914047
-3.005e-05,-0.05137340191638489,-0.1852095424947134
-3.004e-05,-0.03750143238615116,-0.1794928770915882
-3.003e-05,-0.02768955149891267,-0.1751213094303748
-3.002e-05,-0.01212587836743092,-0.1660418996724701
-3.001e-05,-0.0006222938789444139,-0.1623428808822126
-3e-05,0.0115579720500413,-0.1542722944307418
-2.999e-05,0.02678330446127344,-0.1492281778985725
-2.998e-05,0.03862522967000956,-0.1418301403180576
-2.997e-05,0.05182051775974408,-0.1357772004794545
-2.996e-05,0.06230908008748177,-0.1314056328182411
-2.995e-05,0.0758427088974659,-0.1229987719312923
-2.994e-05,0.08768463410620202,-0.117954655399123
-2.993e-05,0.1008799221959365,-0.1119017155605199
-2.992e-05,0.1120451659641735,-0.1058487757219168
-2.991e-05,0.126932157655156,-0.09878701257687977
-2.99e-05,0.1404657864651401,-0.09475171935114435
-2.989e-05,0.1512926895131274,-0.08735368177062941
-2.988e-05,0.1624579332813643,-0.08264583967393808
-2.987e-05,0.1766682435318477,-0.07592035096437905
-2.986e-05,0.1864801244190862,-0.06953113669029796
-2.985e-05,0.2000137532290703,-0.0651595690290846
-2.984e-05,0.2172691299618,-0.05641643370665785
-2.983e-05,0.2247126258072913,-0.05036349386805472
-2.982e-05,0.2362162102957778,-0.0456556517713634
-2.981e-05,0.2511032019867604,-0.03926643749728231
-2.98e-05,0.2642984900764949,-0.03354977209415713
-2.979e-05,0.2758020745649814,-0.027496832255554
-2.978e-05,0.2886590219344664,-0.02009879467503906
-2.977e-05,0.2994859249824536,-0.01404585483643593
-2.976e-05,0.3130195537924377,-0.008329189433310753
-2.975e-05,0.3251998197214234,-0.00193997515922967
-2.974e-05,0.338395107811158,0.003776690243895509
-2.973e-05,0.3529437587818909,0.01117472782441045
-2.972e-05,0.3627556396691294,0.01588256992110177
-2.971e-05,0.375950927758864,0.02294433306613876
-2.97e-05,0.3915146008903457,0.02933354734021984
-2.969e-05,0.4040332075395811,0.03605903604977888
-2.968e-05,0.412491725545821,0.04244825032385996
-2.967e-05,0.4287320801178021,0.04883746459794104
-2.966e-05,0.4392206424455397,0.05489040443654417
-2.965e-05,0.4507242269340263,0.0595982465332355
-2.964e-05,0.4635811743035112,0.06565118637183863
-2.963e-05,0.4744080773514985,0.07136785177496381
-2.962e-05,0.4872650247209834,0.07809334048452284
-2.961e-05,0.4991069499297195,0.08481882919408187
-2.96e-05,0.5109488751384557,0.08919039685529524
-2.959e-05,0.5244825039484398,0.09692470887128814
-2.958e-05,0.5370011105976751,0.1026413742744133
-2.957e-05,0.5495197172469104,0.1086943141130164
-2.956e-05,0.5586549166936496,0.1140747050806637
-2.955e-05,0.571173523342885,0.1211364682257007
-2.954e-05,0.5816620856706227,0.1275256824997817
-2.953e-05,0.5951957144806068,0.1318972501609951
-2.952e-05,0.6077143211298421,0.1403041110479439
-2.951e-05,0.6185412241778294,0.1460207764510691
-2.95e-05,0.6341048973093112,0.1524099907251502
-2.949e-05,0.6462851632382969,0.1587992049992313
-2.948e-05,0.6598187920482811,0.1648521448378344
-2.947e-05,0.6726757394177659,0.1695599869345257
-2.946e-05,0.6831643017455037,0.1766217500795627
-2.945e-05,0.6943295455137406,0.1823384154826879
-2.944e-05,0.7051564485617279,0.188391355321291
-2.943e-05,0.7173367144907136,0.1937717462889382
-2.942e-05,0.7281636175387008,0.1991521372565855
-2.941e-05,0.7413589056284354,0.2048688026597106
-2.94e-05,0.7521858086764227,0.2105854680628358
-2.939e-05,0.7626743710041605,0.2183197800788287
-2.938e-05,0.7758696590938949,0.2247089943529098
-2.937e-05,0.7856815399811334,0.2310982086269909
-2.936e-05,0.7965084430291207,0.2361423251591601
-2.935e-05,0.8093653903986057,0.2415227161268074
-2.934e-05,0.8228990192085898,0.2475756559654105
-2.933e-05,0.8333875815363275,0.2549736935459255
-2.932e-05,0.843199462423566,0.2583364379007049
-2.931e-05,0.8560564097930509,0.2660707499166979
-2.93e-05,0.8668833128410383,0.2714511408843451
-2.929e-05,0.8794019194902736,0.2778403551584262
-2.928e-05,0.8915821854192593,0.2838932949970293
-2.927e-05,0.903762451348245,0.2889374115291986
-2.926e-05,0.9135743322354835,0.2963354491097135
-2.925e-05,0.9237245538429716,0.3020521145128386
-2.924e-05,0.9355664790517076,0.3081050543514419
-2.923e-05,0.948085085700943,0.314157994190045
-2.922e-05,0.9585736480286806,0.3202109340286481
-2.921e-05,0.9690622103564184,0.3252550505608174
-2.92e-05,0.9802274541246553,0.3319805392703764
-2.919e-05,0.9910543571726426,0.3366883813670677
-2.918e-05,1.002219600940879,0.3427413212056708
-2.917e-05,1.016429911191363,0.3498030843507078
-2.916e-05,1.025565110638102,0.3541746520119212
-2.915e-05,1.037407035846838,0.3605638662860023
-2.914e-05,1.047895598174576,0.3662805316891274
-2.913e-05,1.057030797621315,0.3730060203986865
-2.912e-05,1.065827656347805,0.3767050391889439
-2.911e-05,1.076654559395792,0.3827579790275472
-2.91e-05,1.088158143884279,0.3878020955597163
-2.909e-05,1.097970024771517,0.3945275842692754
-2.908e-05,1.109811949980253,0.4005805241078786
-2.907e-05,1.120638853028241,0.404952091769092
-2.906e-05,1.131804096796477,0.4123501293496069
-2.905e-05,1.141954318403966,0.4173942458817761
-2.904e-05,1.152781221451953,0.4221020879784675
-2.903e-05,1.159886376577195,0.4274824789461147
-2.902e-05,1.17206664250618,0.4352167909621075
-2.901e-05,1.181878523393419,0.439252084187843
-2.9e-05,1.194397130042654,0.445977572897402
-2.899e-05,1.203193988769144,0.4483314939457477
-2.898e-05,1.213005869656382,0.4557295315262626
-2.897e-05,1.224847794865118,0.4614461969293878
-2.896e-05,1.232967972151109,0.4674991367679909
-2.895e-05,1.243456534478846,0.4728795277356381
-2.894e-05,1.253606756086335,0.4789324675742413
-2.893e-05,1.264095318414072,0.4846491329773664
-2.892e-05,1.272892177140562,0.4900295239450138
-2.891e-05,1.280674013706303,0.4937285427352712
-2.89e-05,1.292854279635288,0.4991089337029184
-2.889e-05,1.303004501242777,0.5051618735415215
-2.888e-05,1.310109656368018,0.5095334412027349
-2.887e-05,1.320259877975506,0.5135687344284704
-2.886e-05,1.329056736701996,0.5186128509606396
-2.885e-05,1.341913684071481,0.5283648095895003
-2.884e-05,1.348003817035974,0.529709907331412
-2.883e-05,1.357815697923212,0.536771670476449
-2.882e-05,1.365597534488953,0.5408069637021844
-2.881e-05,1.377439459697689,0.5475324524117435
-2.88e-05,1.385897977703929,0.5515677456374789
-2.879e-05,1.393003132829171,0.5572844110406041
-2.878e-05,1.404506717317658,0.5609834298308616
-2.877e-05,1.41059685028215,0.5673726441049426
-2.876e-05,1.420747071889638,0.5700628395887662
-2.875e-05,1.430897293497127,0.5777971516047591
-2.874e-05,1.440032492943866,0.5814961703950166
-2.873e-05,1.449844373831104,0.5882216591045757
-2.872e-05,1.457287869676596,0.5912481290238772
-2.871e-05,1.463716343361338,0.5969647944270023
-2.87e-05,1.474881587129575,0.6033540087010835
-2.869e-05,1.483340105135815,0.6073893019268188
-2.868e-05,1.491121941701556,0.6114245951525543
-2.867e-05,1.499918800428046,0.6168049861202015
-2.866e-05,1.508715659154535,0.6215128282168929
-2.865e-05,1.517174177160775,0.6255481214426283
-2.864e-05,1.524956013726516,0.6312647868457535
-2.863e-05,1.532399509572008,0.634291256765055
-2.862e-05,1.544241434780744,0.6400079221681803
-2.861e-05,1.551346589905985,0.6447157642648715
-2.86e-05,1.554391656388232,0.6490873319260849
-2.859e-05,1.563526855834971,0.6524500762808644
-2.858e-05,1.57333873672221,0.6578304672485117
-2.857e-05,1.580782232567701,0.6635471326516368
-2.856e-05,1.588225728413192,0.6648922303935486
-2.855e-05,1.596684246419432,0.6719539935385856
-2.854e-05,1.603451060824424,0.6769981100707549
-2.853e-05,1.611909578830664,0.6803608544255344
-2.852e-05,1.618676393235656,0.6850686965222257
-2.851e-05,1.62408984475965,0.6894402641834391
-2.85e-05,1.634240066367138,0.6941481062801305
-2.849e-05,1.641683562212629,0.6981833995058658
-2.848e-05,1.644728628694876,0.7028912416025572
-2.847e-05,1.651495443099868,0.7065902603928147
-2.846e-05,1.659953961106108,0.7133157491023737
-2.845e-05,1.668412479112348,0.7156696701507194
-2.844e-05,1.676194315678089,0.7200412378119327
-2.843e-05,1.681269426481833,0.7227314332957563
-2.842e-05,1.691081307369071,0.7281118242634036
-2.841e-05,1.697171440333564,0.7328196663600949
-2.84e-05,1.701569869696809,0.7365186851503523
-2.839e-05,1.708336684101801,0.738872606198698
-2.838e-05,1.715441839227043,0.745598094908257
-2.837e-05,1.722885335072534,0.7466069182146909
-2.836e-05,1.729652149477526,0.7519873091823381
-2.835e-05,1.739464030364765,0.7563588768435515
-2.834e-05,1.744539141168509,0.7620755422466767
-2.833e-05,1.749275911252003,0.7630843655531105
-2.832e-05,1.754351022055747,0.7674559332143239
-2.831e-05,1.763824562222736,0.7708186775691034
-2.83e-05,1.769576354466979,0.7755265196657948
-2.829e-05,1.773636443109975,0.7782167151496183
-2.828e-05,1.779049894633968,0.7825882828108317
-2.827e-05,1.78615504975921,0.7849422038591773
-2.826e-05,1.789538456961706,0.7920039670042144
-2.825e-05,1.796305271366698,0.7933490647461262
-2.824e-05,1.80341042649194,0.7983931812782955
-2.823e-05,1.810177240896932,0.8007471023266411
-2.822e-05,1.818297418182922,0.8051186699878545
-2.821e-05,1.822695847546167,0.808817688778112
-2.82e-05,1.826079254748663,0.8128529820038474
-2.819e-05,1.832846069153655,0.815206903052193
-2.818e-05,1.835214454195403,0.8195784707134064
-2.817e-05,1.836229476356151,0.8209235684553182
-2.816e-05,1.845026335082641,0.8256314105520095
-2.815e-05,1.850778127326884,0.8279853316003553
-2.814e-05,1.85416153452938,0.8323568992615686
-2.813e-05,1.859236645333124,0.8353833691808702
-2.812e-05,1.864311756136868,0.8397549368420836
-2.811e-05,1.870401889101361,0.8414363090194733
-2.81e-05,1.874123637024107,0.8451353278097308
-2.809e-05,1.879198747827851,0.8481617977290323
-2.808e-05,1.882243814310097,0.850851993212856
-2.807e-05,1.885288880792344,0.8538784631321575
-2.806e-05,1.892055695197336,0.8565686586159811
-2.805e-05,1.895777443120081,0.8599314029707606
-2.804e-05,1.899160850322577,0.8619490495836284
-2.803e-05,1.90558932400732,0.8653117939384078
-2.802e-05,1.912017797692062,0.8696833615996212
-2.801e-05,1.913032819852811,0.870692184906055
-2.8e-05,1.918446271376805,0.8743912036963125
-2.799e-05,1.922168019299551,0.87809022248657
-2.798e-05,1.927243130103294,0.8807804179703936
-2.797e-05,1.929949855865291,0.8824617901477834
-2.796e-05,1.933333263067787,0.8864970833735188
-2.795e-05,1.936039988829784,0.8881784555509086
-2.794e-05,1.93976173675253,0.8912049254702101
-2.793e-05,1.942468462514527,0.8932225720830779
-2.792e-05,1.946190210437272,0.8979304141797692
-2.791e-05,1.950926980520767,0.8982666886152472
-2.79e-05,1.955325409884012,0.9006206096635928
-2.789e-05,1.958370476366258,0.9029745307119385
-2.788e-05,1.960062179967506,0.9066735495021959
-2.787e-05,1.963783927890252,0.9100362938569755
-2.786e-05,1.967167335092748,0.9100362938569755
-2.785e-05,1.968182357253496,0.9140715870827109
-2.784e-05,1.971904105176242,0.9147441359536668
-2.783e-05,1.972919127336991,0.9164255081310565
-2.782e-05,1.977994238140735,0.9207970757922699
-2.781e-05,1.978670919581234,0.9231509968406155
-2.78e-05,1.981377645343231,0.9261774667599171
-2.779e-05,1.984422711825477,0.9255049178889612
-2.778e-05,1.986114415426725,0.9292039366792186
-2.777e-05,1.989159481908972,0.9312215832920864
-2.776e-05,1.989497822629221,0.9329029554694761
-2.775e-05,1.992542889111468,0.9349206020823438
-2.774e-05,1.993219570551967,0.9382833464371234
-2.773e-05,1.997279659194962,0.9362656998242557
-2.772e-05,1.998633022075961,0.9399647186145131
-2.771e-05,1.999986384956959,0.941309816356425
-2.77e-05,2.000663066397459,0.9456813840176383
-2.769e-05,2.001001407117708,0.9446725607112044
-2.768e-05,2.002354769998707,0.9460176584531163
-2.767e-05,2.004046473599955,0.9490441283724178
-2.766e-05,2.005738177201203,0.9497166772433737
-2.765e-05,2.007091540082201,0.9527431471626753
-2.764e-05,2.006414858641702,0.9527431471626753
-2.763e-05,2.006753199361952,0.954760793775543
-2.762e-05,2.0084449029632,0.9567784403884108
-2.761e-05,2.010813288004947,0.9581235381303226
-2.76e-05,2.010474947284697,0.9587960870012784
-2.759e-05,2.012843332326444,0.9608137336141461
-2.758e-05,2.013520013766943,0.9618225569205801
-2.757e-05,2.013181673046694,0.9638402035334477
-2.756e-05,2.012166650885945,0.9641764779689257
-2.755e-05,2.012843332326444,0.9665303990172713
-2.754e-05,2.014196695207443,0.9665303990172713
-2.753e-05,2.012843332326444,0.9678754967591832
-2.752e-05,2.014196695207443,0.9682117711946611
-2.751e-05,2.012504991606195,0.969220594501095
-2.75e-05,2.013858354487193,0.9705656922430067
-2.749e-05,2.013520013766943,0.9719107899849185
-2.748e-05,2.012843332326444,0.9729196132913525
-2.747e-05,2.011489969445446,0.9742647110332642
-2.746e-05,2.013520013766943,0.9752735343396981
-2.745e-05,2.012504991606195,0.9752735343396981
-2.744e-05,2.011828310165695,0.9749372599042201
-2.743e-05,2.011828310165695,0.975946083210654
-2.742e-05,2.011489969445446,0.9772911809525657
-2.741e-05,2.009798265844198,0.9789725531299556
-2.74e-05,2.009798265844198,0.9779637298235216
-2.739e-05,2.007091540082201,0.9779637298235216
-2.738e-05,2.007091540082201,0.9789725531299556
-2.737e-05,2.007429880802451,0.9816627486137791
-2.736e-05,2.005738177201203,0.9819990230492571
-2.735e-05,2.000324725677209,0.9806539253073453
-2.734e-05,2.003031451439206,0.982335297484735
-2.733e-05,2.000663066397459,0.9819990230492571
-2.732e-05,2.001339747837958,0.9830078463556909
-2.731e-05,1.997956340635461,0.9809901997428232
-2.73e-05,1.996602977754463,0.9813264741783012
-2.729e-05,1.996264637034214,0.9830078463556909
-2.728e-05,1.993219570551967,0.9836803952266469
-2.727e-05,1.992204548391218,0.9830078463556909
-2.726e-05,1.991527866950719,0.9830078463556909
-2.725e-05,1.99085118551022,0.9840166696621249
-2.724e-05,1.988821141188722,0.9836803952266469
-2.723e-05,1.985437733986226,0.9846892185330807
-2.722e-05,1.984084371105228,0.983344120791169
-2.721e-05,1.982731008224229,0.9853617674040366
-2.72e-05,1.976979215979986,0.983344120791169
-2.719e-05,1.974610830938239,0.983344120791169
-2.718e-05,1.971565764455993,0.983344120791169
-2.717e-05,1.970550742295244,0.982335297484735
-2.716e-05,1.967167335092748,0.9830078463556909
-2.715e-05,1.9654756314915,0.982335297484735
-2.714e-05,1.962430565009253,0.9830078463556909
-2.713e-05,1.958032135646008,0.9813264741783012
-2.712e-05,1.956002091324511,0.9806539253073453
-2.711e-05,1.954310387723263,0.9793088275654335
-2.71e-05,1.947205232598021,0.9799813764363894
-2.709e-05,1.943821825395525,0.9806539253073453
-2.708e-05,1.942130121794277,0.9772911809525657
-2.707e-05,1.937055010990533,0.9772911809525657
-2.706e-05,1.936716670270283,0.9769549065170878
-2.705e-05,1.93130321874629,0.9776274553880437
-2.704e-05,1.928596492984293,0.9749372599042201
-2.703e-05,1.923521382180549,0.9752735343396981
-2.702e-05,1.921829678579301,0.9729196132913525
-2.701e-05,1.917431249216056,0.9752735343396981
-2.7e-05,1.912017797692062,0.9698931433720508
-2.699e-05,1.908972731209816,0.9719107899849185
-2.698e-05,1.903897620406072,0.968884320065617
-2.697e-05,1.899837531763077,0.9695568689365729
-2.696e-05,1.893747398798584,0.9665303990172713
-2.695e-05,1.889348969435339,0.9651853012753595
-2.694e-05,1.886980584393592,0.9651853012753595
-2.693e-05,1.882243814310097,0.9641764779689257
-2.692e-05,1.877168703506353,0.9628313802270139
-2.691e-05,1.871755251982359,0.9628313802270139
-2.69e-05,1.868710185500113,0.9601411847431902
-2.689e-05,1.863635074696369,0.9581235381303226
-2.688e-05,1.858898304612875,0.9564421659529327
-2.687e-05,1.852808171648382,0.9557696170819768
-2.686e-05,1.847394720124388,0.9554333426464989
-2.685e-05,1.845026335082641,0.9540882449045871
-2.684e-05,1.840289564999146,0.9510617749852855
-2.683e-05,1.834199432034654,0.9500529516788517
-2.682e-05,1.82844763979041,0.9483715795014619
-2.681e-05,1.822357506825917,0.9470264817595502
-2.68e-05,1.821004143944919,0.9433274629692927
-2.679e-05,1.812883966658929,0.9429911885338147
-2.678e-05,1.807470515134935,0.9416460907919029
-2.677e-05,1.800703700729943,0.940973541920947
-2.676e-05,1.792583523443952,0.9369382486952116
-2.675e-05,1.78615504975921,0.9345843276468659
-2.674e-05,1.782433301836464,0.9342480532113879
-2.673e-05,1.776343168871972,0.9302127599856526
-2.672e-05,1.771268058068227,0.9295402111146966
-2.671e-05,1.767546310145482,0.926850015630873
-2.67e-05,1.760102814299991,0.9258411923244392
-2.669e-05,1.752997659174749,0.9238235457115714
-2.668e-05,1.747922548371005,0.9221421735341817
-2.667e-05,1.739125689644515,0.9197882524858361
-2.666e-05,1.733035556680022,0.9177706058729683
-2.665e-05,1.72626874227503,0.9147441359536668
-2.664e-05,1.720516950030787,0.912726489340799
-2.663e-05,1.714426817066294,0.9113813915988872
-2.662e-05,1.707998343381552,0.9090274705505416
-2.661e-05,1.70089318825631,0.9053284517602841
-2.66e-05,1.694803055291817,0.9033108051474164
-2.659e-05,1.687021218726076,0.9026382562764605
-2.658e-05,1.679577722880585,0.8986029630507251
-2.657e-05,1.672134227035094,0.8952402186959456
-2.656e-05,1.665367412630102,0.8935588465185558
-2.655e-05,1.660630642546607,0.8908686510347322
-2.654e-05,1.652848805980866,0.8895235532928204
-2.653e-05,1.645743650855625,0.8854882600670849
-2.652e-05,1.639991858611381,0.8844794367606511
-2.651e-05,1.63288670348614,0.8794353202284818
-2.65e-05,1.625781548360898,0.878426496922048
-2.649e-05,1.617323030354658,0.8754000270027464
-2.648e-05,1.609541193788917,0.8727098315189228
-2.647e-05,1.602097697943426,0.8669931661157976
-2.646e-05,1.594315861377685,0.8663206172448417
-2.645e-05,1.587549046972693,0.863966696196496
-2.644e-05,1.577737166085454,0.8595951285352826
-2.643e-05,1.569955329519714,0.8582500307933709
-2.642e-05,1.562173492953973,0.8548872864385914
-2.641e-05,1.553376634227483,0.8511882676483339
-2.64e-05,1.54728650126299,0.8495068954709442
-2.639e-05,1.537812961096001,0.8458078766806867
-2.638e-05,1.529016102369511,0.8424451323259071
-2.637e-05,1.520557584363271,0.8404274857130394
-2.636e-05,1.510069022035534,0.8347108203099143
-2.635e-05,1.503978889071041,0.8333657225680025
-2.634e-05,1.491798623142055,0.8289941549067891
-2.633e-05,1.487061853058561,0.8266402338584434
-2.632e-05,1.477926653611821,0.82226866619723
-2.631e-05,1.469129794885332,0.8178970985360167
-2.63e-05,1.462701321200589,0.8172245496650608
-2.629e-05,1.453227781033601,0.8141980797457592
-2.628e-05,1.44476926302736,0.8098265120845458
-2.627e-05,1.435634063580621,0.8047823955523765
-2.626e-05,1.423792138371885,0.8024284745040309
-2.625e-05,1.414995279645395,0.7997382790202072
-2.624e-05,1.406198420918906,0.7970480835363837
-2.623e-05,1.398078243632915,0.7896500459558687
-2.622e-05,1.387589681305177,0.7883049482139569
-2.621e-05,1.379469504019187,0.7856147527301333
-2.62e-05,1.370334304572448,0.7802343617624861
-2.619e-05,1.358830720083961,0.7765353429722286
-2.618e-05,1.350710542797971,0.7728363241819711
-2.617e-05,1.343605387672729,0.7694735798271917
-2.616e-05,1.332440143904492,0.7630843655531105
-2.615e-05,1.321274900136255,0.7590490723273751
-2.614e-05,1.312139700689516,0.7570314257145074
-2.613e-05,1.305034545564274,0.752323583617816
-2.612e-05,1.292854279635288,0.7496333881339925
-2.611e-05,1.2827040580278,0.7452618204727791
-2.61e-05,1.27458388074181,0.7418990761179995
-2.609e-05,1.267478725616568,0.7371912340213083
-2.608e-05,1.254621778247083,0.732483391924617
-2.607e-05,1.245486578800344,0.7287843731343595
-2.606e-05,1.235674697913105,0.7227314332957563
-2.605e-05,1.226877839186616,0.7200412378119327
-2.604e-05,1.217742639739877,0.7153333957152413
-2.603e-05,1.205562373810891,0.710961828054028
-2.602e-05,1.195750492923652,0.7072628092637705
-2.601e-05,1.182555204833918,0.7025549671670792
-2.6e-05,1.174435027547927,0.6981833995058658
-2.599e-05,1.162254761618942,0.6965020273284761
-2.598e-05,1.15481126577345,0.6897765386189171
-2.597e-05,1.14635274776721,0.6880951664415274
-2.596e-05,1.135187503998973,0.6817059521674462
-2.595e-05,1.123683919510487,0.6766618356352769
-2.594e-05,1.113533697902999,0.6722902679740635
-2.593e-05,1.10406015773601,0.6679187003128502
-2.592e-05,1.092556573247524,0.6655647792645045
-2.591e-05,1.081391329479287,0.6595118394259014
-2.59e-05,1.070902767151549,0.6544677228937321
-2.589e-05,1.06142922698456,0.6514412529744306
-2.588e-05,1.051279005377072,0.6447157642648715
-2.587e-05,1.037407035846838,0.641353019910092
-2.586e-05,1.028610177120348,0.634291256765055
-2.585e-05,1.015753229750864,0.6309285124102755
-2.584e-05,1.004587985982627,0.6258843958781062
-2.583e-05,0.9927460607738906,0.620504004910459
-2.582e-05,0.9825958391664025,0.6161324372492456
-2.581e-05,0.9710922546779159,0.6110883207170763
-2.58e-05,0.9629720773919255,0.606380478620385
-2.579e-05,0.951468492903439,0.6013363620882157
-2.578e-05,0.9409799305757013,0.5966285199915244
-2.577e-05,0.9287996646467156,0.592593226765789
-2.576e-05,0.9193261244797267,0.5862040124917079
-2.575e-05,0.9068075178304914,0.5818324448304946
-2.574e-05,0.8963189555027536,0.5764520538628474
-2.573e-05,0.8851537117345167,0.5727530350725899
-2.572e-05,0.8726351050852814,0.5660275463630309
-2.571e-05,0.861131520596795,0.5623285275727734
-2.57e-05,0.8513196397095565,0.5569481366051261
-2.569e-05,0.8374476701793228,0.5522402945084348
-2.568e-05,0.826959107851585,0.5461873546698317
-2.567e-05,0.8137638197618505,0.5418157870086183
-2.566e-05,0.8032752574341128,0.536771670476449
-2.565e-05,0.7907566507848774,0.5310550050733238
-2.564e-05,0.7816214513381382,0.5273559862830663
-2.563e-05,0.7680878225281541,0.5226481441863751
-2.562e-05,0.7548925344384195,0.515922655476816
-2.561e-05,0.7460956757119299,0.5105422645091688
-2.56e-05,0.7315470247411969,0.5051618735415215
-2.559e-05,0.7197050995324609,0.5017991291867421
-2.558e-05,0.7082015150439743,0.4933922682997932
-2.557e-05,0.6970362712757374,0.4907020728159696
-2.556e-05,0.6868860496682493,0.4843128585418885
-2.555e-05,0.6740291022987643,0.4792687420097193
-2.554e-05,0.6598187920482811,0.473552076606594
-2.553e-05,0.6489918890002937,0.4691805089453807
-2.552e-05,0.6374883045118073,0.4634638435422556
-2.551e-05,0.6229396535410743,0.4577471781391304
-2.55e-05,0.6110977283323382,0.4513579638650492
-2.549e-05,0.6016241881653493,0.4473226706393139
-2.548e-05,0.5884289000756148,0.4409334563652327
-2.547e-05,0.5759102934263794,0.4348805165266296
-2.546e-05,0.5654217310986418,0.4288275766880265
-2.545e-05,0.5529031244494065,0.425128557897769
-2.544e-05,0.5403845178001712,0.418066794752732
-2.543e-05,0.5261742075496878,0.4130226782205627
-2.542e-05,0.5133172601802029,0.4066334639464817
-2.541e-05,0.5024903571322156,0.4005805241078786
-2.54e-05,0.4899717504829803,0.3952001331402313
-2.539e-05,0.4760997809527465,0.3898197421725841
-2.538e-05,0.4632428335832616,0.3854481745113707
-2.537e-05,0.4537692934162727,0.3777138624953779
-2.536e-05,0.4409123460467878,0.3736785692696424
-2.535e-05,0.4290704208380517,0.3662805316891274
-2.534e-05,0.4158751327483171,0.3632540617698259
-2.533e-05,0.4036948668193314,0.355519749753833
-2.532e-05,0.3911762601700961,0.3518207309635756
-2.531e-05,0.3762892684791136,0.3430775956411488
-2.53e-05,0.3678307504728735,0.3397148512863692
-2.529e-05,0.356327165984387,0.3336619114477661
-2.528e-05,0.3421168557339036,0.3266001483027292
-2.527e-05,0.3275682047631707,0.3212197573350819
-2.526e-05,0.3143729166734361,0.3155030919319568
-2.525e-05,0.3045610357861976,0.3118040731416993
-2.524e-05,0.2906890662559639,0.3030609378192726
-2.523e-05,0.2791854817674774,0.2983530957225812
-2.522e-05,0.2646368307967445,0.2912913325775442
-2.521e-05,0.2527949055880083,0.2859109416098971
-2.52e-05,0.2426446839805203,0.279185452900338
-2.519e-05,0.2270810108490385,0.2731325130617348
-2.518e-05,0.215577426360552,0.2684246709650435
-2.517e-05,0.2033971604315663,0.2610266333845286
-2.516e-05,0.1915552352228302,0.2559825168523593
-2.515e-05,0.1773449249723469,0.2489207537073223
-2.514e-05,0.1648263183231115,0.2435403627396751
-2.513e-05,0.1543377559953739,0.2378236973365499
-2.512e-05,0.1394507643043913,0.2327795808043806
-2.511e-05,0.1255787947741576,0.2247089943529098
-2.51e-05,0.1171202767679175,0.2213462499981303
-2.509e-05,0.1025716257971846,0.2122668402402256
-2.508e-05,0.08869965626695082,0.2078952725790122
-2.507e-05,0.07651939033796512,0.2004972349984973
-2.506e-05,0.06501580584947861,0.19511684403085
-2.505e-05,0.05283553992049289,0.1894001786277249
-2.504e-05,0.03964025183075837,0.1823384154826879
-2.503e-05,0.02712164518152305,0.1769580245150406
-2.502e-05,0.01392635709178852,0.1709050846764375
-2.501e-05,-0.00129897531944362,0.1641795959668785
-2.5e-05,-0.01550928556992695,0.1577903816927974
-2.499e-05,-0.03039627726090949,0.1524099907251502
-2.498e-05,-0.03851645454689997,0.146357050886547
-2.497e-05,-0.05002003903538648,0.1389590133060321
-2.496e-05,-0.06389200856562022,0.1335786223383849
-2.495e-05,-0.07607227449460592,0.1292070546771715
-2.494e-05,-0.08791419970334204,0.1204639193547448
-2.493e-05,-0.102462850674075,0.1157560772580534
-2.492e-05,-0.1143047758828111,0.1073492163711046
-2.491e-05,-0.1285150861332944,0.1036501975808472
